 0 1   0 0
 0,48851767 0,88302952   0,48851767 0,48851767
 0,49008846 0,8822912   0,49008846 0,49008846
 0,49165925 0,88155073   0,49165925 0,49165925
 0,49323004 0,88080812   0,49323004 0,49323004
 0,49480087 0,8800633   0,49480087 0,49480087
 0,49637166 0,87931633   0,49637166 0,49637166
 0,49794245 0,87856716   0,49794245 0,49794245
 0,49951324 0,87781584   0,49951324 0,49951324
 0,50108403 0,87706232   0,50108403 0,50108403
 0,50265485 0,87630665   0,50265485 0,50265485
 0,50422561 0,87554884   0,50422561 0,50422561
 0,50579643 0,87478888   0,50579643 0,50579643
 0,50736725 0,87402672   0,50736725 0,50736725
 0,50893801 0,87326247   0,50893801 0,50893801
 0,51050884 0,87249601   0,51050884 0,51050884
 0,5120796 0,87172741   0,5120796 0,5120796
 0,51365042 0,87095666   0,51365042 0,51365042
 0,51522118 0,87018377   0,51522118 0,51522118
 0,516792 0,86940873   0,516792 0,516792
 0,51836282 0,86863148   0,51836282 0,51836282
 0,51993358 0,86785215   0,51993358 0,51993358
 0,5215044 0,86707067   0,5215044 0,5215044
 0,52307516 0,86628711   0,52307516 0,52307516
 0,52464598 0,86550134   0,52464598 0,52464598
 0,5262168 0,86471343   0,5262168 0,5262168
 0,52778757 0,86392343   0,52778757 0,52778757
 0,52935839 0,86313123   0,52935839 0,52935839
 0,53092915 0,86233699   0,53092915 0,53092915
 0,53249997 0,86154056   0,53249997 0,53249997
 0,53407079 0,86074203   0,53407079 0,53407079
 0,53564155 0,85994136   0,53564155 0,53564155
 0,53721237 0,85913855   0,53721237 0,53721237
 0,53878313 0,85833371   0,53878313 0,53878313
 0,54035395 0,85752666   0,54035395 0,54035395
 0,54192472 0,85671753   0,54192472 0,54192472
 0,54349554 0,85590625   0,54349554 0,54349554
 0,54506636 0,85509288   0,54506636 0,54506636
 0,54663712 0,85427743   0,54663712 0,54663712
 0,54820794 0,85345984   0,54820794 0,54820794
 0,5497787 0,85264015   0,5497787 0,5497787
 0,55134952 0,85181838   0,55134952 0,55134952
 0,55292034 0,85099447   0,55292034 0,55292034
 0,5544911 0,85016847   0,5544911 0,5544911
 0,55606192 0,84934038   0,55606192 0,55606192
 0,55763268 0,84851021   0,55763268 0,55763268
 0,55920351 0,84767795   0,55920351 0,55920351
 0,56077433 0,84684354   0,56077433 0,56077433
 0,56234509 0,84600711   0,56234509 0,56234509
 0,56391591 0,84516853   0,56391591 0,56391591
 0,56548667 0,84432793   0,56548667 0,56548667
 0,56705749 0,84348518   0,56705749 0,56705749
 0,56862831 0,8426404   0,56862831 0,56862831
 0,57019907 0,84179354   0,57019907 0,57019907
 0,57176989 0,84094459   0,57176989 0,57176989
 0,57334065 0,84009355   0,57334065 0,57334065
 0,57491148 0,83924043   0,57491148 0,57491148
 0,57648224 0,83838528   0,57648224 0,57648224
 0,57805306 0,83752805   0,57805306 0,57805306
 0,57962388 0,83666873   0,57962388 0,57962388
 0,58119464 0,83580738   0,58119464 0,58119464
 0,58276546 0,83494389   0,58276546 0,58276546
 0,58433622 0,83407843   0,58433622 0,58433622
 0,58590704 0,83321089   0,58590704 0,58590704
 0,58747786 0,83234125   0,58747786 0,58747786
 0,58904862 0,8314696   0,58904862 0,58904862
 0,59061944 0,83059591   0,59061944 0,59061944
 0,59219021 0,82972014   0,59219021 0,59219021
 0,59376103 0,82884234   0,59376103 0,59376103
 0,59533185 0,82796246   0,59533185 0,59533185
 0,59690261 0,82708055   0,59690261 0,59690261
 0,59847343 0,82619661   0,59847343 0,59847343
 0,60004419 0,82531065   0,60004419 0,60004419
 0,60161501 0,82442266   0,60161501 0,60161501
 0,60318577 0,82353258   0,60318577 0,60318577
 0,60475659 0,82264054   0,60475659 0,60475659
 0,60632741 0,82174641   0,60632741 0,60632741
 0,60789818 0,82085025   0,60789818 0,60789818
 0,609469 0,81995207   0,609469 0,609469
 0,61103976 0,81905192   0,61103976 0,61103976
 0,61261058 0,81814969   0,61261058 0,61261058
 0,6141814 0,81724548   0,6141814 0,6141814
 0,61575216 0,81633925   0,61575216 0,61575216
 0,61732298 0,815431   0,61732298 0,61732298
 0,61889374 0,81452072   0,61889374 0,61889374
 0,62046456 0,81360847   0,62046456 0,62046456
 0,62203538 0,81269413   0,62203538 0,62203538
 0,62360615 0,81177789   0,62360615 0,62360615
 0,62517697 0,81085956   0,62517697 0,62517697
 0,62674773 0,80993927   0,62674773 0,62674773
 0,62831855 0,809017   0,62831855 0,62831855
 0,62988937 0,80809265   0,62988937 0,62988937
 0,63146013 0,8071664   0,63146013 0,63146013
 0,63303095 0,80623811   0,63303095 0,63303095
 0,63460171 0,80530787   0,63460171 0,63460171
 0,63617253 0,80437565   0,63617253 0,63617253
 0,63774329 0,80344141   0,63774329 0,63774329
 0,63931412 0,8025052   0,63931412 0,63931412
 0,64088494 0,80156696   0,64088494 0,64088494
 0,6424557 0,80062681   0,6424557 0,6424557
 0,64402652 0,79968464   0,64402652 0,64402652
 0,64559728 0,79874057   0,64559728 0,64559728
 0,6471681 0,79779446   0,6471681 0,6471681
 0,64873892 0,79684633   0,64873892 0,64873892
 0,65030968 0,79589635   0,65030968 0,65030968
 0,6518805 0,79494435   0,6518805 0,6518805
 0,65345126 0,79399043   0,65345126 0,65345126
 0,65502208 0,79303449   0,65502208 0,65502208
 0,65659291 0,79207659   0,65659291 0,65659291
 0,65816367 0,79111677   0,65816367 0,65816367
 0,65973449 0,79015499   0,65973449 0,65973449
 0,66130525 0,78919131   0,66130525 0,66130525
 0,66287607 0,78822559   0,66287607 0,66287607
 0,66444689 0,78725797   0,66444689 0,66444689
 0,66601765 0,78628844   0,66601765 0,66601765
 0,66758847 0,78531688   0,66758847 0,66758847
 0,66915923 0,78434348   0,66915923 0,66915923
 0,67073005 0,78336811   0,67073005 0,67073005
 0,67230082 0,78239083   0,67230082 0,67230082
 0,67387164 0,78141159   0,67387164 0,67387164
 0,67544246 0,78043038   0,67544246 0,67544246
 0,67701322 0,77944732   0,67701322 0,67701322
 0,67858404 0,77846229   0,67858404 0,67858404
 0,6801548 0,77747536   0,6801548 0,6801548
 0,68172562 0,77648652   0,68172562 0,68172562
 0,68329644 0,77549571   0,68329644 0,68329644
 0,6848672 0,77450305   0,6848672 0,6848672
 0,68643802 0,77350843   0,68643802 0,68643802
 0,68800879 0,77251196   0,68800879 0,68800879
 0,68957961 0,77151352   0,68957961 0,68957961
 0,69115043 0,77051324   0,69115043 0,69115043
 0,69272119 0,76951104   0,69272119 0,69272119
 0,69429201 0,76850688   0,69429201 0,69429201
 0,69586277 0,76750094   0,69586277 0,69586277
 0,69743359 0,76649302   0,69743359 0,69743359
 0,69900435 0,7654832   0,69900435 0,69900435
 0,70057517 0,76447153   0,70057517 0,70057517
 0,70214599 0,76345795   0,70214599 0,70214599
 0,70371675 0,76244253   0,70371675 0,70371675
 0,70528758 0,76142514   0,70528758 0,70528758
 0,70685834 0,76040596   0,70685834 0,70685834
 0,70842916 0,75938487   0,70842916 0,70842916
 0,70999998 0,75836188   0,70999998 0,70999998
 0,71157074 0,75733709   0,71157074 0,71157074
 0,71314156 0,75631034   0,71314156 0,71314156
 0,71471232 0,75528181   0,71471232 0,71471232
 0,71628314 0,75425136   0,71628314 0,71628314
 0,71785396 0,75321907   0,71785396 0,71785396
 0,71942472 0,75218493   0,71942472 0,71942472
 0,72099555 0,75114888   0,72099555 0,72099555
 0,72256631 0,75011104   0,72256631 0,72256631
 0,72413713 0,74907136   0,72413713 0,72413713
 0,72570795 0,74802977   0,72570795 0,72570795
 0,72727871 0,74698639   0,72727871 0,72727871
 0,72884953 0,7459411   0,72884953 0,72884953
 0,73042029 0,74489403   0,73042029 0,73042029
 0,73199111 0,74384511   0,73199111 0,73199111
 0,73356187 0,74279439   0,73356187 0,73356187
 0,73513269 0,74174178   0,73513269 0,73513269
 0,73670352 0,74068731   0,73670352 0,73670352
 0,73827428 0,73963112   0,73827428 0,73827428
 0,7398451 0,73857301   0,7398451 0,7398451
 0,74141586 0,73751312   0,74141586 0,74141586
 0,74298668 0,73645139   0,74298668 0,74298668
 0,7445575 0,73538786   0,7445575 0,7445575
 0,74612826 0,73432249   0,74612826 0,74612826
 0,74769908 0,73325533   0,74769908 0,74769908
 0,74926984 0,73218638   0,74926984 0,74926984
 0,75084066 0,73111558   0,75084066 0,75084066
